date,temp,humidity
2023-11-07 23:18:10,24.2,96
2023-11-07 23:18:20,24.2,96
2023-11-07 23:18:30,24.2,96
2023-11-07 23:18:39,24.2,96
2023-11-07 23:18:50,24.2,96
2023-11-07 23:18:59,24.2,96
2023-11-07 23:19:09,24.2,96
2023-11-07 23:19:18,24.2,96
2023-11-07 23:19:28,24.2,96
2023-11-07 23:19:37,24.2,96
2023-11-07 23:19:47,24.2,96
2023-11-07 23:19:57,24.2,96
2023-11-07 23:20:06,24.2,96
2023-11-07 23:20:16,24.2,96
2023-11-07 23:20:25,24.2,96
2023-11-07 23:20:35,24.2,96
2023-11-07 23:20:45,24.2,96
2023-11-07 23:20:54,24.2,96
2023-11-07 23:21:03,24.3,96
2023-11-07 23:21:13,24.3,96
2023-11-07 23:21:22,24.3,96
2023-11-07 23:21:33,24.3,96
2023-11-07 23:21:42,24.3,96
2023-11-07 23:21:51,24.3,96
2023-11-07 23:22:01,24.4,96
2023-11-07 23:22:10,24.3,96
2023-11-07 23:22:19,24.4,96
2023-11-07 23:22:29,24.4,96
2023-11-07 23:22:38,24.4,96
2023-11-07 23:22:48,24.4,96
2023-11-07 23:22:58,24.4,96
2023-11-07 23:23:07,24.4,96
2023-11-07 23:23:17,24.4,96
2023-11-07 23:23:26,24.4,96
2023-11-07 23:23:36,24.5,97
2023-11-07 23:23:46,24.5,96
2023-11-07 23:23:55,24.5,96
2023-11-07 23:24:04,24.4,96
2023-11-07 23:24:14,24.4,96
2023-11-07 23:24:24,24.3,96
2023-11-07 23:24:33,24.3,96
2023-11-07 23:24:43,24.3,96
2023-11-07 23:24:52,24.3,96
2023-11-07 23:25:02,24.2,96
2023-11-07 23:25:11,24.3,96
2023-11-07 23:25:21,24.2,96
2023-11-07 23:25:31,24.2,96
2023-11-07 23:25:40,24.2,96
2023-11-07 23:25:50,24.2,96
2023-11-07 23:26:00,24.2,96
2023-11-07 23:26:09,24.2,96
2023-11-07 23:26:20,24.2,96
2023-11-07 23:26:29,24.2,96
2023-11-07 23:26:39,24.2,96
2023-11-07 23:26:48,24.2,96
2023-11-07 23:26:58,24.2,96
2023-11-07 23:27:09,24.2,96
2023-11-07 23:27:18,24.2,96
2023-11-07 23:27:28,24.2,96
2023-11-07 23:27:38,24.2,96
2023-11-07 23:27:47,24.2,96
2023-11-07 23:27:57,24.2,96
2023-11-07 23:28:07,24.2,96
2023-11-07 23:28:17,24.2,96
2023-11-07 23:28:28,24.2,96
2023-11-07 23:28:37,24.2,96
2023-11-07 23:28:48,24.2,96
2023-11-07 23:28:58,24.2,96
2023-11-07 23:29:08,24.2,96
2023-11-07 23:29:19,24.2,96
2023-11-07 23:29:28,24.2,96
2023-11-07 23:29:38,24.2,96
2023-11-07 23:29:47,24.2,96
2023-11-07 23:29:57,24.2,96
2023-11-07 23:30:06,24.3,96
2023-11-07 23:30:15,24.3,96
2023-11-07 23:30:25,24.3,96
2023-11-07 23:30:35,24.3,96
2023-11-07 23:30:45,24.3,96
2023-11-07 23:30:54,24.3,96
2023-11-07 23:31:04,24.3,96
2023-11-07 23:31:14,24.2,96
2023-11-07 23:31:23,24.3,96
2023-11-07 23:31:33,24.2,96
2023-11-07 23:31:43,24.3,96
2023-11-07 23:31:53,24.2,96
2023-11-07 23:32:03,24.3,96
2023-11-07 23:32:12,24.3,96
2023-11-07 23:32:22,24.3,96
2023-11-07 23:32:31,24.3,96
2023-11-07 23:32:41,24.3,96
2023-11-07 23:32:50,24.4,96
2023-11-07 23:33:00,24.4,96
2023-11-07 23:33:10,24.4,96
2023-11-07 23:33:19,24.4,96
2023-11-07 23:33:29,24.4,96
2023-11-07 23:33:38,24.4,96
2023-11-07 23:33:48,24.4,96
2023-11-07 23:33:57,24.4,96
2023-11-07 23:34:07,24.4,96
2023-11-07 23:34:16,24.4,96
2023-11-07 23:34:26,24.4,96
2023-11-07 23:34:36,24.4,96
2023-11-07 23:34:46,24.4,96
2023-11-07 23:34:55,24.4,96
2023-11-07 23:35:06,24.4,96
2023-11-07 23:35:16,24.4,96
2023-11-07 23:35:25,24.4,96
2023-11-07 23:35:37,24.5,96
2023-11-07 23:35:46,24.4,96
2023-11-07 23:35:56,24.5,96
2023-11-07 23:36:05,24.5,96
2023-11-07 23:36:15,24.5,96
2023-11-07 23:36:24,24.5,96
2023-11-07 23:36:33,24.5,96
2023-11-07 23:36:42,24.5,96
2023-11-07 23:36:52,24.5,96
2023-11-07 23:37:02,24.5,96
2023-11-07 23:37:12,24.5,96
2023-11-07 23:37:21,24.5,96
2023-11-07 23:37:31,24.5,96
2023-11-07 23:37:42,24.5,96
2023-11-07 23:37:51,24.5,96
2023-11-07 23:38:00,24.5,96
2023-11-07 23:38:10,24.5,96
2023-11-07 23:38:21,24.5,96
2023-11-07 23:38:30,24.5,96
2023-11-07 23:38:40,24.5,96
2023-11-07 23:38:49,24.5,96
2023-11-07 23:38:59,24.5,96
2023-11-07 23:39:08,24.5,96
2023-11-07 23:39:18,24.5,96
2023-11-07 23:39:28,24.5,96
2023-11-07 23:39:37,24.5,96
2023-11-07 23:39:46,24.5,96
2023-11-07 23:39:56,24.5,96
2023-11-07 23:40:05,24.5,96
2023-11-07 23:40:14,24.5,96
2023-11-07 23:40:24,24.5,96
2023-11-07 23:40:33,24.5,96
2023-11-07 23:40:43,24.5,96
2023-11-07 23:40:53,24.5,96
2023-11-07 23:41:03,24.5,96
2023-11-07 23:41:12,24.5,96
2023-11-07 23:41:21,24.5,96
2023-11-07 23:41:31,24.5,96
2023-11-07 23:41:40,24.4,96
2023-11-07 23:41:50,24.4,96
2023-11-07 23:41:59,24.5,96
2023-11-07 23:42:09,24.4,96
2023-11-07 23:42:18,24.5,96
2023-11-07 23:42:28,24.5,96
2023-11-07 23:42:38,24.5,96
2023-11-07 23:42:48,24.4,96
2023-11-07 23:42:57,24.4,96
2023-11-07 23:43:07,24.5,96
2023-11-07 23:43:17,24.4,96
2023-11-07 23:43:27,24.4,96
2023-11-07 23:43:37,24.4,96
2023-11-07 23:43:46,24.4,96
2023-11-07 23:43:57,24.4,96
2023-11-07 23:44:07,24.4,96
2023-11-07 23:44:16,24.5,96
2023-11-07 23:44:28,24.5,96
2023-11-07 23:44:37,24.5,96
2023-11-07 23:44:47,24.5,96
2023-11-07 23:45:08,24.5,96
2023-11-07 23:44:56,24.5,96
2023-11-07 23:45:17,24.5,96
2023-11-07 23:45:26,24.5,96
2023-11-07 23:45:37,24.5,96
2023-11-07 23:45:46,24.5,96
2023-11-07 23:45:56,24.5,96
2023-11-07 23:46:06,24.5,96
2023-11-07 23:46:18,24.5,96
2023-11-07 23:46:28,24.5,96
2023-11-07 23:46:40,24.5,96
2023-11-07 23:46:49,24.5,96
2023-11-07 23:46:59,24.5,96
2023-11-07 23:47:10,24.5,96
2023-11-07 23:47:19,24.5,96
2023-11-07 23:47:29,24.5,96
2023-11-07 23:47:39,24.5,96
2023-11-07 23:47:48,24.5,96
2023-11-07 23:47:57,24.5,96
2023-11-07 23:48:08,24.5,96
2023-11-07 23:48:18,24.5,96
2023-11-07 23:48:28,24.5,96
2023-11-07 23:48:38,24.5,96
2023-11-07 23:48:48,24.5,96
2023-11-07 23:48:57,24.5,96
2023-11-07 23:49:07,24.5,96
2023-11-07 23:49:16,24.5,96
2023-11-07 23:49:26,24.5,96
2023-11-07 23:49:35,24.5,96
2023-11-07 23:49:45,24.5,96
2023-11-07 23:49:54,24.5,96
2023-11-07 23:50:04,24.5,96
2023-11-07 23:50:13,24.5,96
2023-11-07 23:50:23,24.5,96
2023-11-07 23:50:32,24.5,96
2023-11-07 23:50:42,24.5,96
2023-11-07 23:50:51,24.5,96
2023-11-07 23:51:01,24.5,96
2023-11-07 23:51:13,24.5,96
2023-11-07 23:51:22,24.5,96
2023-11-07 23:51:33,24.5,96
2023-11-07 23:51:43,24.5,96
2023-11-07 23:51:53,24.5,96
2023-11-07 23:52:02,24.5,96
2023-11-07 23:52:12,24.5,96
2023-11-07 23:52:22,24.5,96
2023-11-07 23:52:31,24.5,96
2023-11-07 23:52:41,24.5,96
2023-11-07 23:52:50,24.5,96
2023-11-07 23:53:00,24.5,96
2023-11-07 23:53:09,24.5,96
2023-11-07 23:53:19,24.5,96
2023-11-07 23:53:30,24.5,96
2023-11-07 23:53:40,24.5,96
2023-11-07 23:53:50,24.5,96
2023-11-07 23:53:59,24.5,96
2023-11-07 23:54:09,24.5,96
2023-11-07 23:54:19,24.5,96
2023-11-07 23:54:28,24.5,96
2023-11-07 23:54:38,24.5,96
2023-11-07 23:54:48,24.5,96
2023-11-07 23:54:57,24.5,96
2023-11-07 23:55:07,24.5,96
2023-11-07 23:55:16,24.5,96
2023-11-07 23:55:26,24.5,96
2023-11-07 23:55:36,24.5,96
2023-11-07 23:55:45,24.5,96
2023-11-07 23:55:55,24.5,96
2023-11-07 23:56:05,24.5,96
2023-11-07 23:56:15,24.5,96
2023-11-07 23:56:24,24.5,96
2023-11-07 23:56:34,24.5,96
2023-11-07 23:56:43,24.5,96
2023-11-07 23:56:54,24.5,96
2023-11-07 23:57:04,24.5,96
2023-11-07 23:57:13,24.5,96
2023-11-07 23:57:24,24.5,96
2023-11-07 23:57:33,24.5,96
2023-11-07 23:57:43,24.5,96
2023-11-07 23:57:52,24.5,96
2023-11-07 23:58:02,24.5,96
2023-11-07 23:58:12,24.5,96
2023-11-07 23:58:21,24.5,96
2023-11-07 23:58:31,24.5,96
2023-11-07 23:58:40,24.5,96
2023-11-07 23:58:50,24.5,96
2023-11-07 23:59:00,24.5,96
2023-11-07 23:59:10,24.5,96
2023-11-07 23:59:23,24.5,96
2023-11-07 23:59:33,24.5,96
2023-11-07 23:59:42,24.5,96
2023-11-07 23:59:52,24.5,96
2023-11-08 0:00:02,24.5,96
2023-11-08 0:00:12,24.5,96
2023-11-08 0:00:22,24.5,96
2023-11-08 0:00:31,24.5,96
2023-11-08 0:00:41,24.5,96
2023-11-08 0:00:50,24.5,96
2023-11-08 0:01:01,24.5,96
2023-11-08 0:01:11,24.5,96
2023-11-08 0:01:21,24.5,96
2023-11-08 0:01:30,24.5,96
2023-11-08 0:01:40,24.5,96
2023-11-08 0:01:50,24.5,96
2023-11-08 0:02:00,24.5,96
2023-11-08 0:02:09,24.5,96
2023-11-08 0:02:18,24.5,96
2023-11-08 0:02:29,24.5,96
2023-11-08 0:02:38,24.5,96
2023-11-08 0:02:47,24.5,96
2023-11-08 0:02:58,24.5,96
2023-11-08 0:03:07,24.5,96
2023-11-08 0:03:17,24.5,96
2023-11-08 0:03:26,24.5,96
2023-11-08 0:03:36,24.5,96
2023-11-08 0:03:45,24.5,96
2023-11-08 0:03:56,24.5,96
2023-11-08 0:04:06,24.5,96
2023-11-08 0:04:16,24.5,96
2023-11-08 0:04:25,24.5,96
2023-11-08 0:04:34,24.5,96
2023-11-08 0:04:44,24.5,96
2023-11-08 0:04:53,24.5,96
2023-11-08 0:05:04,24.5,96
2023-11-08 0:05:13,24.5,96
2023-11-08 0:05:24,24.5,96
2023-11-08 0:05:33,24.5,96
2023-11-08 0:05:42,24.5,96
2023-11-08 0:05:52,24.5,96
2023-11-08 0:06:02,24.5,96
2023-11-08 0:06:11,24.5,96
2023-11-08 0:06:21,24.5,96
2023-11-08 0:06:32,24.5,96
2023-11-08 0:06:41,24.5,96
2023-11-08 0:06:51,24.5,96
2023-11-08 0:07:00,24.5,96
2023-11-08 0:07:10,24.5,96
2023-11-08 0:07:19,24.5,96
2023-11-08 0:07:29,24.5,96
2023-11-08 0:07:39,24.5,96
2023-11-08 0:07:48,24.5,96
2023-11-08 0:08:00,24.5,96
2023-11-08 0:08:10,24.5,96
2023-11-08 0:08:20,24.5,96
2023-11-08 0:08:29,24.5,96
2023-11-08 0:08:39,24.5,96
2023-11-08 0:08:48,24.5,96
2023-11-08 0:08:58,24.5,96
2023-11-08 0:09:07,24.5,96
2023-11-08 0:09:17,24.5,96
2023-11-08 0:09:26,24.5,96
2023-11-08 0:09:35,24.5,96
2023-11-08 0:09:48,24.5,96
2023-11-08 0:09:57,24.5,96
2023-11-08 0:10:07,24.5,96
2023-11-08 0:10:16,24.5,96
2023-11-08 0:10:28,24.5,96
2023-11-08 0:10:38,24.5,96
2023-11-08 0:10:48,24.5,96
2023-11-08 0:10:57,24.5,96
2023-11-08 0:11:06,24.5,96
2023-11-08 0:11:18,24.5,96
2023-11-08 0:11:28,24.5,96
2023-11-08 0:11:37,24.5,96
2023-11-08 0:11:47,24.5,96
2023-11-08 0:11:57,24.5,96
2023-11-08 0:12:06,24.5,96
2023-11-08 0:12:16,24.5,96
2023-11-08 0:12:26,24.5,96
2023-11-08 0:12:36,24.5,96
2023-11-08 0:12:46,24.5,96
2023-11-08 0:13:06,24.5,96
2023-11-08 0:13:16,24.5,96
2023-11-08 0:13:26,24.5,96
2023-11-08 0:12:55,24.5,96
2023-11-08 0:13:36,24.5,96
2023-11-08 0:13:45,24.5,96
2023-11-08 0:13:55,24.5,96
2023-11-08 0:14:05,24.5,96
2023-11-08 0:14:16,24.5,96
2023-11-08 0:14:25,24.5,96
2023-11-08 0:14:35,24.5,96
2023-11-08 0:14:44,24.5,96
2023-11-08 0:14:54,24.5,96
2023-11-08 0:15:06,24.5,96
2023-11-08 0:15:17,24.5,96
2023-11-08 0:15:28,24.5,96
2023-11-08 0:15:38,24.5,96
2023-11-08 0:15:48,24.5,96
2023-11-08 0:15:58,24.5,96
2023-11-08 0:16:07,24.5,96
2023-11-08 0:16:16,24.5,96
2023-11-08 0:16:26,24.5,96
2023-11-08 0:16:35,24.5,96
2023-11-08 0:16:47,24.5,96
2023-11-08 0:16:56,24.5,96
2023-11-08 0:17:05,24.5,96
2023-11-08 0:17:15,24.5,96
2023-11-08 0:17:25,24.5,96
2023-11-08 0:17:34,24.5,96
2023-11-08 0:17:44,24.5,96
2023-11-08 0:17:53,24.5,96
2023-11-08 0:18:02,24.5,96
2023-11-08 0:18:12,24.5,96
2023-11-08 0:18:21,24.5,96
2023-11-08 0:18:31,24.5,96
2023-11-08 0:18:40,24.5,96
2023-11-08 0:18:50,24.5,96
2023-11-08 0:19:00,24.5,96
2023-11-08 0:19:11,24.5,96
2023-11-08 0:19:20,24.5,96
2023-11-08 0:19:31,24.5,96
2023-11-08 0:19:40,24.5,96
2023-11-08 0:19:49,24.5,96
2023-11-08 0:20:00,24.5,96
2023-11-08 0:20:09,24.5,96
2023-11-08 0:20:19,24.5,96
2023-11-08 0:20:29,24.5,96
2023-11-08 0:20:39,24.5,96
2023-11-08 0:20:49,24.5,96
2023-11-08 0:20:58,24.5,96
2023-11-08 0:21:07,24.5,96
2023-11-08 0:21:17,24.5,96
2023-11-08 0:21:27,24.5,96
2023-11-08 0:21:36,24.5,96
2023-11-08 0:21:46,24.5,96
2023-11-08 0:21:55,24.5,96
2023-11-08 0:22:05,24.5,96
2023-11-08 0:22:14,24.5,96
2023-11-08 0:22:23,24.5,96
2023-11-08 0:22:33,24.5,96
2023-11-08 0:22:42,24.5,96
2023-11-08 0:22:52,24.5,96
2023-11-08 0:23:01,24.5,96
2023-11-08 0:23:11,24.5,96
2023-11-08 0:23:21,24.5,96
2023-11-08 0:23:30,24.5,96
2023-11-08 0:23:40,24.5,96
2023-11-08 0:23:49,24.5,96
2023-11-08 0:23:59,24.5,96
2023-11-08 0:24:09,24.5,96
2023-11-08 0:24:18,24.5,96
2023-11-08 0:24:29,24.5,96
2023-11-08 0:24:39,24.5,96
2023-11-08 0:24:48,24.5,96
2023-11-08 0:24:58,24.5,96
2023-11-08 0:25:08,24.5,96
2023-11-08 0:25:17,24.5,96
2023-11-08 0:25:27,24.5,96
2023-11-08 0:25:38,24.5,96
2023-11-08 0:25:48,24.5,96
2023-11-08 0:25:58,24.5,96
2023-11-08 0:26:07,24.5,96
2023-11-08 0:26:17,24.5,96
2023-11-08 0:26:27,24.5,96
2023-11-08 0:26:37,24.5,96
2023-11-08 0:26:47,24.5,96
2023-11-08 0:26:57,24.5,96
2023-11-08 0:27:07,24.5,96
2023-11-08 0:27:17,24.5,96
2023-11-08 0:27:26,24.5,96
2023-11-08 0:27:36,24.5,96
2023-11-08 0:27:45,24.5,96
2023-11-08 0:27:55,24.5,96
2023-11-08 0:28:04,24.5,96
2023-11-08 0:28:14,24.5,96
2023-11-08 0:28:25,24.5,96
2023-11-08 0:28:36,24.5,96
2023-11-08 0:28:45,24.5,96
2023-11-08 0:28:56,24.5,96
2023-11-08 0:29:05,24.5,96
2023-11-08 0:29:15,24.5,96
2023-11-08 0:29:26,24.5,96
2023-11-08 0:29:38,24.5,96
2023-11-08 0:29:48,24.5,96
2023-11-08 0:29:58,24.5,96
2023-11-08 0:30:08,24.5,96
2023-11-08 0:30:17,24.5,96
2023-11-08 0:30:27,24.5,96
2023-11-08 0:30:37,24.5,96
2023-11-08 0:30:46,24.5,96
2023-11-08 0:30:56,24.5,96
2023-11-08 0:31:06,24.5,96
2023-11-08 0:31:18,24.5,96
2023-11-08 0:31:28,24.5,96
2023-11-08 0:31:37,24.5,96
2023-11-08 0:31:48,24.5,96
2023-11-08 0:31:58,24.5,96
2023-11-08 0:32:08,24.5,96
2023-11-08 0:32:17,24.5,96
2023-11-08 0:32:27,24.5,96
2023-11-08 0:32:38,24.5,96
2023-11-08 0:32:48,24.5,96
2023-11-08 0:32:58,24.5,96
2023-11-08 0:33:10,24.5,96
2023-11-08 0:33:19,24.5,96
2023-11-08 0:33:29,24.5,96
2023-11-08 0:33:41,24.5,96
2023-11-08 0:33:51,24.5,96
2023-11-08 0:34:00,24.5,96
2023-11-08 0:34:10,24.5,96
2023-11-08 0:34:20,24.5,96
2023-11-08 0:34:30,24.5,96
2023-11-08 0:34:40,24.5,96
2023-11-08 0:34:50,24.5,96
2023-11-08 0:35:00,24.5,96
2023-11-08 0:35:12,24.5,96
2023-11-08 0:35:23,24.5,96
2023-11-08 0:35:32,24.5,96
2023-11-08 0:35:42,24.5,96
2023-11-08 0:35:53,24.5,96
2023-11-08 0:36:03,24.5,96
2023-11-08 0:36:14,24.5,96
2023-11-08 0:36:24,24.5,96
2023-11-08 0:36:33,24.5,96
2023-11-08 0:36:43,24.5,96
2023-11-08 0:36:53,24.5,96
2023-11-08 0:37:05,24.5,96
2023-11-08 0:37:15,24.5,96
2023-11-08 0:37:25,24.5,96
2023-11-08 0:37:34,24.5,96
2023-11-08 0:37:44,24.5,96
2023-11-08 0:37:54,24.5,96
2023-11-08 0:38:03,24.5,96
2023-11-08 0:38:13,24.5,96
2023-11-08 0:38:23,24.5,96
2023-11-08 0:38:34,24.5,96
2023-11-08 0:38:43,24.5,97
2023-11-08 0:38:54,24.5,96
2023-11-08 0:39:04,24.5,96
2023-11-08 0:39:14,24.5,96
2023-11-08 0:39:24,24.5,96
2023-11-08 0:39:35,24.5,96
2023-11-08 0:39:45,24.5,96
2023-11-08 0:39:54,24.5,96
2023-11-08 0:40:04,24.5,96
2023-11-08 0:40:13,24.5,96
2023-11-08 0:40:23,24.5,96
2023-11-08 0:40:33,24.5,96
2023-11-08 0:40:43,24.5,96
2023-11-08 0:40:52,24.5,96
2023-11-08 0:41:02,24.5,96
2023-11-08 0:41:11,24.5,96
2023-11-08 0:41:21,24.5,96
2023-11-08 0:41:30,24.5,96
2023-11-08 0:41:40,24.5,96
2023-11-08 0:41:50,24.5,96
2023-11-08 0:41:59,24.5,96
2023-11-08 0:42:09,24.5,96
2023-11-08 0:42:21,24.5,96
2023-11-08 0:42:31,24.5,96
2023-11-08 0:42:40,24.5,96
2023-11-08 0:42:50,24.5,96
2023-11-08 0:43:00,24.5,96
2023-11-08 0:43:09,24.5,96
2023-11-08 0:43:20,24.5,96
2023-11-08 0:43:30,24.5,96
2023-11-08 0:43:39,24.5,96
2023-11-08 0:43:49,24.5,96
2023-11-08 0:43:59,24.5,96
2023-11-08 0:44:08,24.5,96
2023-11-08 0:44:18,24.5,96
2023-11-08 0:44:28,24.5,96
2023-11-08 0:44:37,24.5,96
2023-11-08 0:44:47,24.5,96
2023-11-08 0:44:56,24.5,96
2023-11-08 0:45:07,24.5,96
2023-11-08 0:45:17,24.5,96
2023-11-08 0:45:28,24.5,96
2023-11-08 0:45:38,24.5,96
2023-11-08 0:45:47,24.5,96
2023-11-08 0:45:57,24.5,96
2023-11-08 0:46:07,24.5,96
2023-11-08 0:46:16,24.5,96
2023-11-08 0:46:27,24.5,96
2023-11-08 0:46:38,24.5,96
2023-11-08 0:46:49,24.5,96
2023-11-08 0:46:59,24.5,96
2023-11-08 0:47:08,24.5,96
2023-11-08 0:47:18,24.5,96
2023-11-08 0:47:28,24.5,96
2023-11-08 0:47:38,24.5,96
2023-11-08 0:47:47,24.5,96
2023-11-08 0:47:56,24.5,96
2023-11-08 0:48:06,24.5,96
2023-11-08 0:48:16,24.5,96
2023-11-08 0:48:26,24.5,96
2023-11-08 0:48:35,24.5,96
2023-11-08 0:48:47,24.5,96
2023-11-08 0:48:57,24.5,96
2023-11-08 0:49:07,24.5,96
2023-11-08 0:49:16,24.5,96
2023-11-08 0:49:27,24.5,96
2023-11-08 0:49:37,24.5,96
2023-11-08 0:49:47,24.5,96
2023-11-08 0:49:56,24.5,96
2023-11-08 0:50:06,24.5,96
2023-11-08 0:50:15,24.5,96
2023-11-08 0:50:25,24.5,96
2023-11-08 0:50:35,24.5,96
2023-11-08 0:50:44,24.5,96
2023-11-08 0:50:54,24.5,96
2023-11-08 0:51:03,24.5,96
2023-11-08 0:51:13,24.5,96
2023-11-08 0:51:23,24.5,96
2023-11-08 0:51:33,24.5,96
2023-11-08 0:51:43,24.5,96
2023-11-08 0:51:53,24.5,96
2023-11-08 0:52:02,24.5,96
2023-11-08 0:52:13,24.5,96
2023-11-08 0:52:23,24.5,96
2023-11-08 0:52:33,24.5,96
2023-11-08 0:52:43,24.5,96
2023-11-08 0:52:52,24.5,96
2023-11-08 0:53:01,24.5,96
2023-11-08 0:53:11,24.5,96
2023-11-08 0:53:21,24.5,96
2023-11-08 0:53:30,24.5,96
2023-11-08 0:53:40,24.5,96
2023-11-08 0:53:50,24.5,96
2023-11-08 0:53:59,24.5,96
2023-11-08 0:54:09,24.5,96
2023-11-08 0:54:18,24.5,96
2023-11-08 0:54:28,24.5,96
2023-11-08 0:54:39,24.5,96
2023-11-08 0:54:48,24.5,96
2023-11-08 0:54:58,24.5,96
2023-11-08 0:55:07,24.5,96
2023-11-08 0:55:17,24.5,96
2023-11-08 0:55:27,24.5,96
2023-11-08 0:55:36,24.5,96
2023-11-08 0:55:46,24.5,96
2023-11-08 0:55:56,24.5,96
2023-11-08 0:56:05,24.5,96
2023-11-08 0:56:16,24.5,96
2023-11-08 0:56:25,24.5,96
2023-11-08 0:56:36,24.5,96
2023-11-08 0:56:46,24.5,96
2023-11-08 0:56:56,24.5,96
2023-11-08 0:57:07,24.5,96
2023-11-08 0:57:17,24.5,96
2023-11-08 0:57:27,24.5,96
2023-11-08 0:57:36,24.5,96
2023-11-08 0:57:47,24.5,96
2023-11-08 0:57:56,24.5,96
2023-11-08 0:58:06,24.5,96
2023-11-08 0:58:16,24.5,96
2023-11-08 0:58:26,24.5,96
2023-11-08 0:58:37,24.5,96
2023-11-08 0:58:47,24.5,96
2023-11-08 0:58:57,24.5,96
2023-11-08 0:59:07,24.5,96
2023-11-08 0:59:17,24.5,96
2023-11-08 0:59:27,24.5,96
2023-11-08 0:59:37,24.5,96
2023-11-08 0:59:48,24.5,96
2023-11-08 0:59:57,24.5,96
2023-11-08 1:00:07,24.5,96
2023-11-08 1:00:17,24.5,96
2023-11-08 1:00:27,24.5,96
2023-11-08 1:00:37,24.5,96
2023-11-08 1:00:47,24.5,96
2023-11-08 1:00:57,24.5,96
2023-11-08 1:01:08,24.5,96
2023-11-08 1:01:18,24.5,96
2023-11-08 1:01:29,24.5,96
2023-11-08 1:01:40,24.5,96
2023-11-08 1:01:50,24.5,96
2023-11-08 1:02:01,24.5,96
2023-11-08 1:02:11,24.5,96
2023-11-08 1:02:22,24.5,96
2023-11-08 1:02:32,24.5,96
2023-11-08 1:02:43,24.5,96
2023-11-08 1:02:52,24.5,96
2023-11-08 1:03:02,24.5,96
2023-11-08 1:03:13,24.5,96
2023-11-08 1:03:23,24.5,96
2023-11-08 1:03:33,24.5,96
2023-11-08 1:03:42,24.5,96
2023-11-08 1:03:52,24.5,96
2023-11-08 1:04:02,24.5,96
2023-11-08 1:04:14,24.5,96
2023-11-08 1:04:24,24.5,96
2023-11-08 1:04:34,24.5,96
2023-11-08 1:04:44,24.5,96
2023-11-08 1:04:53,24.5,96
2023-11-08 1:05:04,24.5,96
2023-11-08 1:05:13,24.5,96
2023-11-08 1:05:22,24.5,96
2023-11-08 1:05:32,24.5,96
2023-11-08 1:05:42,24.5,96
2023-11-08 1:05:52,24.5,96
2023-11-08 1:06:02,24.5,96
2023-11-08 1:06:11,24.5,96
2023-11-08 1:06:21,24.5,96
2023-11-08 1:06:31,24.5,96
2023-11-08 1:06:40,24.5,96
2023-11-08 1:06:50,24.5,96
2023-11-08 1:07:02,24.5,96
2023-11-08 1:07:12,24.5,96
2023-11-08 1:07:22,24.5,96
2023-11-08 1:07:31,24.5,96
2023-11-08 1:07:41,24.5,96
2023-11-08 1:07:51,24.5,96
2023-11-08 1:08:01,24.5,96
2023-11-08 1:08:10,24.5,96
2023-11-08 1:08:20,24.5,96
2023-11-08 1:08:29,24.5,96
2023-11-08 1:08:40,24.5,96
2023-11-08 1:08:51,24.5,96
2023-11-08 1:09:01,24.5,96
2023-11-08 1:09:11,24.5,96
2023-11-08 1:09:21,24.5,96
2023-11-08 1:09:30,24.5,96
2023-11-08 1:09:40,24.5,96
2023-11-08 1:09:51,24.5,96
2023-11-08 1:10:00,24.5,96
2023-11-08 1:10:10,24.5,96
2023-11-08 1:10:20,24.5,96
2023-11-08 1:10:32,24.5,96
2023-11-08 1:10:42,24.5,96
2023-11-08 1:10:52,24.5,96
2023-11-08 1:11:02,24.5,96
2023-11-08 1:11:11,24.5,96
2023-11-08 1:11:21,24.5,96
2023-11-08 1:11:31,24.5,96
2023-11-08 1:11:40,24.5,96
2023-11-08 1:11:51,24.5,96
2023-11-08 1:12:01,24.5,96
2023-11-08 1:12:11,24.5,96
2023-11-08 1:12:20,24.5,96
2023-11-08 1:12:29,24.5,96
2023-11-08 1:12:39,24.5,96
2023-11-08 1:12:49,24.5,96
2023-11-08 1:12:59,24.5,96
2023-11-08 1:13:08,24.5,96
2023-11-08 1:13:18,24.5,96
2023-11-08 1:13:28,24.5,96
2023-11-08 1:13:38,24.5,96
2023-11-08 1:13:47,24.5,96
2023-11-08 1:13:57,24.5,96
2023-11-08 1:14:07,24.5,96
2023-11-08 1:14:16,24.5,96
2023-11-08 1:14:27,24.5,96
2023-11-08 1:14:36,24.5,96
2023-11-08 1:14:45,24.5,96
2023-11-08 1:14:55,24.5,96
2023-11-08 1:15:04,24.5,96
2023-11-08 1:15:14,24.5,96
2023-11-08 1:15:23,24.5,96
2023-11-08 1:15:33,24.5,96
2023-11-08 1:15:43,24.5,96
2023-11-08 1:15:53,24.5,96
2023-11-08 1:16:03,24.5,96
2023-11-08 1:16:12,24.5,96
2023-11-08 1:16:21,24.5,96
2023-11-08 1:16:32,24.5,96
2023-11-08 1:16:42,24.5,96
2023-11-08 1:16:51,24.5,96
2023-11-08 1:17:01,24.5,96
2023-11-08 1:17:10,24.5,96
2023-11-08 1:17:20,24.5,96
2023-11-08 1:17:31,24.5,96
2023-11-08 1:17:42,24.5,96
2023-11-08 1:17:52,24.5,96
2023-11-08 1:18:01,24.5,96
2023-11-08 1:18:11,24.5,96
2023-11-08 1:18:20,24.5,96
2023-11-08 1:18:30,24.5,96
2023-11-08 1:18:40,24.5,96
